Date,Username,User tag,Content,Mentions,link
"2020-10-10,10:05:46","然_","#5256","有无选手","",""
"2020-10-10,13:46:44",".misoudon","#0","<@486098923488935948> <@688923339166711866> <@!650875400813150208> <@456226577798135808>","itwillbe_fine#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-10-10,13:46:50",".misoudon","#0","比赛5:30开","",""
"2020-10-10,13:47:00",".misoudon","#0","我建战队","",""
"2020-10-10,13:47:38","Deleted User","#0000","好的","",""
"2020-10-10,13:47:44","Deleted User","#0000","有点早这次","",""
"2020-10-10,13:47:48",".misoudon","#0","对","",""
"2020-10-10,13:47:53","Deleted User","#0000","饭要提起掐","",""
"2020-10-10,13:48:00",".misoudon","#0","因为这次有16只队","",""
"2020-10-10,13:48:00","Deleted User","#0000","提前","",""
"2020-10-10,13:48:27","Deleted User","#0000","我们是 16强","",""
"2020-10-10,13:48:36",".misoudon","#0","可千万别","",""
"2020-10-10,13:56:14","Deleted User","#0000","","","https://cdn.discordapp.com/attachments/650879635092930581/764320362087317514/Screen_Shot_2020-10-10_at_1.56.10_pm.png?ex=65ebcfce&is=65d95ace&hm=066ed338db88b610ea1ab8b774dab81d7d174d766ef439a0684515b35a454b74&"
"2020-10-10,13:56:23","Deleted User","#0000","建议用这个","",""
"2020-10-10,13:56:49",".misoudon","#0","换了","",""
"2020-10-10,13:58:21","Deleted User","#0000","<@!650875400813150208> 用的我的曾用名 侵权了","itwillbe_fine#0",""
"2020-10-10,13:58:26","Deleted User","#0000","我要告你","",""
"2020-10-10,14:06:52","itwillbe_fine","#0","行","",""
"2020-10-10,14:07:01","Deleted User","#0000","好","",""
"2020-10-10,14:07:04","itwillbe_fine","#0","能","",""
"2020-10-10,14:07:08","Deleted User","#0000","可","",""
"2020-10-10,14:07:28","itwillbe_fine","#0","棒","",""
"2020-10-10,14:07:58","Deleted User","#0000","是","",""
"2020-10-10,14:18:35","然_","#5256","老谜语人了","",""
"2020-10-10,15:51:20","然_","#5256","<@!688923339166711866>","white_give#0",""
"2020-10-10,15:51:23","然_","#5256","玩吗","",""
"2020-10-10,21:01:55","white_give","#0","","","https://cdn.discordapp.com/attachments/650879635092930581/764427485986947102/IMG_3354.HEIC?ex=65ec3393&is=65d9be93&hm=7c28ed4101a09aa16868ec0bde9466d3dca39f89156b9f7b488a2fa0000ad440&"
"2020-10-10,22:41:16","white_give","#0","晚安 老婆","",""
"2020-10-10,22:41:29","itwillbe_fine","#0","?","",""
"2020-10-10,22:41:33","itwillbe_fine","#0","那我呢","",""
"2020-10-10,22:41:42",".misoudon","#0","我呢？","",""
"2020-10-10,22:43:09","Deleted User","#0000","???","",""
"2020-10-11,11:34:55","white_give","#0","害怕","",""
"2020-10-11,11:35:08",".misoudon","#0","咋的了","",""
"2020-10-11,11:35:25","white_give","#0","你们两个 让我害怕","",""
"2020-10-11,11:35:37",".misoudon","#0","噗哈哈哈哈","",""
"2020-10-11,11:35:40",".misoudon","#0","快说","",""
"2020-10-11,11:35:44",".misoudon","#0","是不是不爱我了","",""
"2020-10-11,11:35:51","white_give","#0","离谱","",""
"2020-10-11,11:36:20",".misoudon","#0","哎呀～快点说爱我～QAQ","",""
"2020-10-11,11:36:28","white_give","#0","💩","",""
"2020-10-11,11:36:40",".misoudon","#0","我tm自己都嫌恶心","",""
"2020-10-11,11:37:09","white_give","#0","知道就好","",""
"2020-10-11,11:42:50","Deleted User","#0000","威廉老折磨王了","",""
"2020-10-11,13:34:11","然_","#5256","⛵⛵","",""
"2020-10-11,19:05:54","white_give","#0","有无人观看比赛","",""
"2020-10-11,19:06:04","white_give","#0","老婆？","",""
"2020-10-11,19:06:09",".misoudon","#0","一会到家","",""
"2020-10-11,19:06:22","white_give","#0","行","",""
"2020-10-11,19:06:33","white_give","#0","<@!486098923488935948> <@456226577798135808> <@!650875400813150208> <@!714137754694451271>","itwillbe_fine#0、然_#5256、watashinokato#0、Deleted User#0000",""
"2020-10-11,21:51:57","watashinokato","#0","今天除了TES还有其他LPL的队吗","",""
"2020-10-11,21:52:24",".misoudon","#0","好像没有了","",""
"2020-10-11,21:52:40",".misoudon","#0","今天好像是小组赛最后一天","",""
"2020-10-11,21:52:53","watashinokato","#0","k","",""
"2020-10-12,22:03:33","Deleted User","#0000","https://tenor.com/view/the-simpsons-homer-simpson-good-bye-bye-no-gif-5173989","",""
"2020-10-12,22:04:48","white_give","#0","老婆给我加油","",""
"2020-10-12,22:05:03","white_give","#0","我明天detailed study","",""
"2020-10-12,22:05:14","white_give","#0","我好害怕","",""
"2020-10-12,22:05:17","white_give","#0","老婆","",""
"2020-10-12,22:05:37","white_give","#0","老婆？","",""
"2020-10-12,22:05:41","white_give","#0","老婆！","",""
"2020-10-12,22:05:51","white_give","#0","：（","",""
"2020-10-12,22:06:21","Deleted User","#0000","加油","",""
"2020-10-12,22:06:37","white_give","#0","老婆你好像改名了","",""
"2020-10-12,22:06:42","Deleted User","#0000","40 study score","",""
"2020-10-12,22:06:54","white_give","#0","：（","",""
"2020-10-12,22:07:15","white_give","#0","叉你老母叉","",""
"2020-10-12,22:07:33","Deleted User","#0000","叉的就是你老母","",""
"2020-10-12,22:07:41","white_give","#0","👴","",""
"2020-10-12,22:07:43","Deleted User","#0000","快爬去复习","",""
"2020-10-12,22:07:56","white_give","#0","我已经准备睡觉了","",""
"2020-10-12,22:08:06","white_give","#0","一会儿床上见老破","",""
"2020-10-12,22:08:10","white_give","#0","老婆","",""
"2020-10-12,22:08:20","white_give","#0","晚安❤️","",""
"2020-10-12,22:08:22","Deleted User","#0000","爬爬爬","",""
"2020-10-13,11:11:09","white_give","#0","起飞","",""
"2020-10-13,11:11:27",".misoudon","#0","考完了？","",""
"2020-10-13,11:11:32","white_give","#0","得","",""
"2020-10-13,11:11:38","white_give","#0","很舒服","",""
"2020-10-13,11:11:40",".misoudon","#0","在学校呢？","",""
"2020-10-13,11:11:45","white_give","#0","在家","",""
"2020-10-13,11:11:49",".misoudon","#0","啊","",""
"2020-10-13,11:11:59","white_give","#0","学校？ 不存在的","",""
"2020-10-13,11:11:59",".misoudon","#0","你们没在学校吗","",""
"2020-10-13,11:12:02","white_give","#0","没","",""
"2020-10-13,11:12:11",".misoudon","#0","我还以为在学校考","",""
"2020-10-13,11:12:18","white_give","#0","在外面","",""
"2020-10-13,11:12:32",".misoudon","#0","哦哦哦哦","",""
"2020-10-13,11:12:43",".misoudon","#0","那这周杯赛起飞了","",""
"2020-10-13,11:12:51","white_give","#0","fei","",""
"2020-10-13,14:13:47","itwillbe_fine","#0","qifei","",""
"2020-10-13,15:50:48","itwillbe_fine","#0","<@!534634605664403456> <@456226577798135808>",".misoudon#0、Deleted User#0000",""
"2020-10-13,15:50:58","itwillbe_fine","#0","<@!714137754694451271>","watashinokato#0",""
"2020-10-13,15:51:02","itwillbe_fine","#0","lol吗","",""
"2020-10-13,15:51:03","Deleted User","#0000","?","",""
"2020-10-13,15:51:10","white_give","#0","老婆","",""
"2020-10-13,15:51:19","white_give","#0","来呀 老婆","",""
"2020-10-13,15:52:23","Deleted User","#0000","不来","",""
"2020-10-13,15:52:25","Deleted User","#0000","你们玩吧","",""
"2020-10-13,15:52:34","Deleted User","#0000","我晚上来","",""
"2020-10-13,15:52:42","white_give","#0","好嘛","",""
"2020-10-13,16:30:29","然_","#5256","🐮🐮💊💥了","",""
"2020-10-13,20:03:06","Deleted User","#0000","🥵","",""
"2020-10-13,20:03:17",".misoudon","#0","一会玩不玩","",""
"2020-10-13,20:03:20",".misoudon","#0","我去洗个澡","",""
"2020-10-13,20:03:48","Deleted User","#0000","我可以","",""
"2020-10-13,20:14:23","white_give","#0","给我chong","",""
"2020-10-13,20:21:46",".misoudon","#0","上号上号","",""
"2020-10-13,20:21:53",".misoudon","#0","我洗完了","",""
"2020-10-13,20:25:22","Deleted User","#0000","<@!688923339166711866>","white_give#0",""
"2020-10-13,20:25:39",".misoudon","#0","<@486098923488935948> <@!650875400813150208>","itwillbe_fine#0、然_#5256",""
"2020-10-13,20:56:18","white_give","#0","hen宝","",""
"2020-10-13,20:56:20","white_give","#0","吗","",""
"2020-10-13,20:56:27","white_give","#0","<@!486098923488935948>","然_#5256",""
"2020-10-13,20:56:43","white_give","#0","@矿哥","",""
"2020-10-13,20:56:48",".misoudon","#0","<@714137754694451271> me","watashinokato#0",""
"2020-10-13,20:57:00","white_give","#0","<@!714137754694451271>","watashinokato#0",""
"2020-10-13,20:57:31","watashinokato","#0","学习","",""
"2020-10-13,20:57:43",".misoudon","#0","好吧","",""
"2020-10-13,23:29:27","watashinokato","#0","<@!688923339166711866> <@456226577798135808> <@!486098923488935948> <@!650875400813150208> 还有人想玩嘛","itwillbe_fine#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-10-14,16:58:05","然_","#5256","","","https://cdn.discordapp.com/attachments/650879635092930581/765815677143220254/image0.jpg?ex=65f1406d&is=65decb6d&hm=22dd95ab80e9fb9c4735f6ddc67582a10a81f1d2562c6187d732a7669e33f22d&"
"2020-10-14,18:19:15","Deleted User","#0000","","","https://cdn.discordapp.com/attachments/650879635092930581/765836102493405184/image0.jpg?ex=65f15373&is=65dede73&hm=5416105759d2cd61fa111409a26c7ff9076ebf45a6cdf37297857ce2cfd9a6df&"
"2020-10-14,18:25:15","white_give","#0","hhhhhh","",""
"2020-10-14,18:25:36","white_give","#0","真实","",""
"2020-10-14,18:26:05","white_give","#0","？","",""
"2020-10-14,23:34:51","watashinokato","#0","<@!688923339166711866> <@456226577798135808> <@!486098923488935948> <@!534634605664403456> <@!650875400813150208> 有人玩吗",".misoudon#0、itwillbe_fine#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-10-14,23:56:19","white_give","#0","睡觉了","",""
"2020-10-15,19:41:43","Deleted User","#0000","等下比赛有人看吗","",""
"2020-10-15,19:42:30","white_give","#0","11111111","",""
"2020-10-15,19:42:37","white_give","#0","几点","",""
"2020-10-15,19:42:43","Deleted User","#0000","9","",""
"2020-10-15,19:43:02","Deleted User","#0000","DWG VS DRX","",""
"2020-10-15,19:43:18","white_give","#0","xing","",""
"2020-10-15,19:43:21","white_give","#0","没那么快呢","",""
"2020-10-15,19:43:52","Deleted User","#0000","确实","",""
"2020-10-15,19:43:55",".misoudon","#0","可以打两把游戏啥的","",""
"2020-10-15,19:44:02","Deleted User","#0000","我要复习","",""
"2020-10-15,19:44:05","Deleted User","#0000","我玩不了","",""
"2020-10-15,19:45:13","white_give","#0","我也","",""
"2020-10-15,19:45:25",".misoudon","#0","行吧","",""
"2020-10-16,01:08:24","watashinokato","#0","???","","https://cdn.discordapp.com/attachments/650879635092930581/766301454537064458/unknown.png?ex=65e9ca57&is=65d75557&hm=f2416e3abaf95f9a11425e36788364f3aac5771b4c5f68bb303bd3324233c124&"
"2020-10-16,01:20:43","white_give","#0","hhhhh","",""
"2020-10-16,01:20:55","white_give","#0","这tm太离谱了","",""
"2020-10-16,01:21:15","watashinokato","#0","难道这就是你分手的结果","",""
"2020-10-16,01:21:29","white_give","#0","😆","",""
"2020-10-16,01:21:35","white_give","#0","后面合成了吗","",""
"2020-10-16,01:21:40","watashinokato","#0","没","",""
"2020-10-16,01:21:44","white_give","#0","nani？","",""
"2020-10-16,01:21:49","white_give","#0","哈哈哈哈哈哈","",""
"2020-10-16,01:21:49","watashinokato","#0","就卡这了","",""
"2020-10-16,01:22:05","white_give","#0","别人估计疯狂pin你","",""
"2020-10-16,01:22:45","watashinokato","#0","我就是对战开始的最后一瞬间抽出三星结果就成这样了","",""
"2020-10-16,01:22:47","watashinokato","#0","离谱","",""
"2020-10-16,01:22:47","white_give","#0","一人占三位","",""
"2020-10-16,01:22:58","white_give","#0","感觉点了吧","",""
"2020-10-16,01:23:03","white_give","#0","这🈚️了","",""
"2020-10-16,01:23:07","white_give","#0","笑死我了","",""
"2020-10-16,01:23:11","watashinokato","#0","本来血就少","",""
"2020-10-16,01:23:14","watashinokato","#0","搞心态","",""
"2020-10-16,01:23:20","white_give","#0","建议发给拳头","",""
"2020-10-16,01:23:28","white_give","#0","估计有补偿","",""
"2020-10-16,01:25:06","watashinokato","#0","白给一把分","",""
"2020-10-16,01:25:53","white_give","#0","真有可能 说不定给箱子","",""
"2020-10-16,16:25:52","Deleted User","#0000","💤","",""
"2020-10-16,16:27:09","white_give","#0","老婆","",""
"2020-10-16,16:27:16","white_give","#0","来吗 老婆","",""
"2020-10-16,16:29:31","white_give","#0","<@!486098923488935948> <@!714137754694451271> <@!534634605664403456> <@!650875400813150208>",".misoudon#0、itwillbe_fine#0、然_#5256、watashinokato#0",""
"2020-10-16,19:48:12",".misoudon","#0","你们打不打","",""
"2020-10-16,19:49:10","然_","#5256","1","",""
"2020-10-16,19:49:14",".misoudon","#0","ok","",""
"2020-10-16,19:49:21",".misoudon","#0","暂时没法语音","",""
"2020-10-16,19:49:23",".misoudon","#0","一会的","",""
"2020-10-17,13:51:24","white_give","#0","<@!534634605664403456> <@!486098923488935948> <@456226577798135808> 训练赛 来吗",".misoudon#0、然_#5256、Deleted User#0000",""
"2020-10-17,13:52:17","itwillbe_fine","#0","<@!534634605664403456> <@!486098923488935948> <@456226577798135808> 来吗",".misoudon#0、然_#5256、Deleted User#0000",""
"2020-10-17,13:52:23",".misoudon","#0","来","",""
"2020-10-17,13:52:32","itwillbe_fine","#0","能讲话吗","",""
"2020-10-17,13:52:41",".misoudon","#0","能","",""
"2020-10-17,13:53:22","white_give","#0","lao po","",""
"2020-10-17,13:53:28","Deleted User","#0000","我不行","",""
"2020-10-17,13:53:28","white_give","#0","老婆","",""
"2020-10-17,13:53:37","Deleted User","#0000","我等下要上课","",""
"2020-10-17,13:53:43","white_give","#0","几点 下课","",""
"2020-10-17,13:53:47","Deleted User","#0000","五点","",""
"2020-10-17,13:54:03","itwillbe_fine","#0","那5:30你能来吗","",""
"2020-10-17,13:54:10","Deleted User","#0000","可以啊","",""
"2020-10-17,13:54:13","itwillbe_fine","#0","OK","",""
"2020-10-17,13:54:17","itwillbe_fine","#0","那你先上课","",""
"2020-10-17,13:54:29","Deleted User","#0000","可","",""
"2020-10-17,13:55:16","white_give","#0","<@!486098923488935948>","然_#5256",""
"2020-10-17,14:47:18","white_give","#0","<@!714137754694451271> <@!534634605664403456> lai ma",".misoudon#0、watashinokato#0",""
"2020-10-17,14:47:30",".misoudon","#0","马上chiwan","",""
"2020-10-17,14:47:32",".misoudon","#0","吃完","",""
"2020-10-17,14:47:33","white_give","#0","k","",""
"2020-10-17,16:38:52","itwillbe_fine","#0","<@!688923339166711866> <@!486098923488935948> <@456226577798135808> <@!534634605664403456>",".misoudon#0、然_#5256、white_give#0、Deleted User#0000",""
"2020-10-17,16:38:54","itwillbe_fine","#0","来吗","",""
"2020-10-17,16:39:03","然_","#5256","1","",""
"2020-10-17,16:39:06",".misoudon","#0","嗯","",""
"2020-10-17,16:39:12",".misoudon","#0","暂时没法语音","",""
"2020-10-17,16:39:17",".misoudon","#0","一会","",""
"2020-10-17,16:39:28","Deleted User","#0000","还没下课","",""
"2020-10-17,16:39:31","Deleted User","#0000","20分钟","",""
"2020-10-17,16:40:58","white_give","#0","你可以提前10 mins出来排队吗","",""
"2020-10-17,16:41:19","Deleted User","#0000","排队？","",""
"2020-10-17,16:41:26","white_give","#0","就出来 匹配","",""
"2020-10-17,16:41:35","white_give","#0","然后一下课就加语音","",""
"2020-10-17,16:41:40","Deleted User","#0000","不太想","",""
"2020-10-17,16:41:48","Deleted User","#0000","老师提问我就没了","",""
"2020-10-17,16:41:55","white_give","#0","哦这样啊","",""
"2020-10-17,16:41:59","white_give","#0","那5mins：？","",""
"2020-10-17,16:42:15","white_give","#0","：D","",""
"2020-10-17,16:42:30","Deleted User","#0000","OK我试试","",""
"2020-10-17,16:42:36","white_give","#0","行吧","",""
"2020-10-17,16:43:02","Deleted User","#0000","我可以选人不过就是玩不了","",""
"2020-10-17,16:43:16","Deleted User","#0000","不能切屏去lol","",""
"2020-10-17,16:43:37","white_give","#0","那算了 还是等你下课吧","",""
"2020-10-17,16:46:53","itwillbe_fine","#0","<@456226577798135808>","Deleted User#0000",""
"2020-10-17,16:46:58","itwillbe_fine","#0","快回来","",""
"2020-10-17,16:47:07","Deleted User","#0000","?","",""
"2020-10-17,16:47:09","itwillbe_fine","#0","我被折磨了","",""
"2020-10-17,16:47:12","itwillbe_fine","#0","提莫辅助","",""
"2020-10-17,16:47:15","itwillbe_fine","#0","我受不了","",""
"2020-10-17,16:47:38","Deleted User","#0000","提莫很强的","",""
"2020-10-17,17:19:26","Deleted User","#0000","?","",""
"2020-10-17,17:19:30","Deleted User","#0000","人呢","",""
"2020-10-17,17:19:49",".misoudon","#0","？","",""
"2020-10-17,17:20:11","Deleted User","#0000","人都去哪里了","",""
"2020-10-17,17:20:18","itwillbe_fine","#0","不知道","",""
"2020-10-17,17:20:20",".misoudon","#0","不知道","",""
"2020-10-17,17:20:24","itwillbe_fine","#0","我电话打不通","",""
"2020-10-17,17:20:28",".misoudon","#0","？","",""
"2020-10-17,17:20:33","itwillbe_fine","#0","我也没办法了","",""
"2020-10-17,17:20:35","itwillbe_fine","#0","再见了","",""
"2020-10-17,17:20:36",".misoudon","#0","到底发生啥了","",""
"2020-10-17,17:20:37","itwillbe_fine","#0","我心态崩了","",""
"2020-10-17,17:20:42","Deleted User","#0000","？？？","",""
"2020-10-17,17:20:45",".misoudon","#0","我懵了","",""
"2020-10-17,17:20:48","Deleted User","#0000","发生啥了","",""
"2020-10-17,17:20:57",".misoudon","#0","我也想问","",""
"2020-10-17,17:21:09","Deleted User","#0000","他们不打杯赛了吗","",""
"2020-10-17,17:21:17",".misoudon","#0","不知道啊","",""
"2020-10-17,17:21:29","Deleted User","#0000","发生啥了啊","",""
"2020-10-17,17:21:35",".misoudon","#0","我不知道啊","",""
"2020-10-17,17:21:40","Deleted User","#0000","全鸽了吗","",""
"2020-10-17,17:21:53",".misoudon","#0","打一半退了","",""
"2020-10-17,17:22:00",".misoudon","#0","不清楚","",""
"2020-10-17,17:22:03",".misoudon","#0","现在","",""
"2020-10-17,17:22:17","Deleted User","#0000","被提莫辅助搞崩了？","",""
"2020-10-17,17:22:20","Deleted User","#0000","不至于吧","",""
"2020-10-17,17:22:31","itwillbe_fine","#0","？","",""
"2020-10-17,17:22:35","itwillbe_fine","#0","我是傻逼","",""
"2020-10-17,17:22:37","itwillbe_fine","#0","对","",""
"2020-10-17,17:22:43","itwillbe_fine","#0","这游戏","",""
"2020-10-17,17:22:45","itwillbe_fine","#0","我太菜了","",""
"2020-10-17,17:22:49",".misoudon","#0","？？？？","",""
"2020-10-17,17:22:50","itwillbe_fine","#0","玩不了","",""
"2020-10-17,17:22:52","itwillbe_fine","#0","我不配","",""
"2020-10-17,17:22:53","itwillbe_fine","#0","而且","",""
"2020-10-17,17:23:00","itwillbe_fine","#0","<@!534634605664403456>",".misoudon#0",""
"2020-10-17,17:23:02",".misoudon","#0","？","",""
"2020-10-17,17:23:04",".misoudon","#0","怎摸了","",""
"2020-10-17,17:23:05","itwillbe_fine","#0","你自己打吧","",""
"2020-10-17,17:23:08","itwillbe_fine","#0","我电话打不通","",""
"2020-10-17,17:23:08",".misoudon","#0","？？？？？？？？？？？","",""
"2020-10-17,17:23:12","itwillbe_fine","#0","他不接我电话","",""
"2020-10-17,17:23:15",".misoudon","#0","他咋的了","",""
"2020-10-17,17:23:16",".misoudon","#0","不是","",""
"2020-10-17,17:23:16","itwillbe_fine","#0","我心态崩了","",""
"2020-10-17,17:23:19","itwillbe_fine","#0","再见","",""
"2020-10-17,17:23:19",".misoudon","#0","到底发生啥","",""
"2020-10-17,17:23:23",".misoudon","#0","你跟我说啊","",""
"2020-10-17,17:23:26","Deleted User","#0000","我也想知道","",""
"2020-10-17,17:23:38","Deleted User","#0000","一回来都无了","",""
"2020-10-17,18:17:08","Deleted User","#0000","等我一下","",""
"2020-10-17,19:09:35","Deleted User","#0000","WXXQOF","",""
"2020-10-17,19:11:46","Deleted User","#0000","OLRLFF","",""
"2020-10-17,19:15:07","Deleted User","#0000","NFTXQQ","",""
"2020-10-18,11:02:55","然_","#5256","1","",""
"2020-10-18,13:00:21","然_","#5256","有人玩among us 吗","",""
"2020-10-18,13:00:44","然_","#5256","<@!650875400813150208> <@456226577798135808><@!688923339166711866> <@456226577798135808>","itwillbe_fine#0、white_give#0、Deleted User#0000",""
"2020-10-18,13:00:51","Deleted User","#0000","貌似不够人","",""
"2020-10-18,13:00:51","然_","#5256","<@!534634605664403456>",".misoudon#0",""
"2020-10-18,13:01:01","然_","#5256","<@!714137754694451271>","watashinokato#0",""
"2020-10-18,13:01:26","然_","#5256","看看他们来不来","",""
"2020-10-18,13:45:13","white_give","#0","1","",""
"2020-10-18,13:45:39","然_","#5256","1","",""
"2020-10-18,13:46:08","Deleted User","#0000","1+1=2","",""
"2020-10-18,16:43:02","watashinokato","#0","1","",""
"2020-10-18,17:06:15","然_","#5256","1","",""
"2020-10-18,17:09:44","white_give","#0","1","",""
"2020-10-18,17:56:55","itwillbe_fine","#0","1","",""
